W2000535011,Synthesis and characterization of quaternary PtRuIrSn/C electrocatalysts for direct ethanol fuel cells
W2609657529,Gold nanoparticle-polymer nanocomposites synthesized by room temperature atmospheric pressure plasma and their potential for fuel cell electrocatalytic application
W3088221719,Rhodium effects on Pt anode materials in a direct alkaline ethanol fuel cell
W4391805043,Reducing the environmental impact of international aviation through sustainable aviation fuel with integrated carbon capture and storage
W3175322153,Orbital coupling of hetero-diatomic nickel-iron site for bifunctional electrocatalysis of CO2 reduction and oxygen evolution
W4395011767,High‐Entropy Oxides for Rechargeable Batteries
W2895923747,Facile synthesis of PdO-doped Co3O4 nanoparticles as an efficient bifunctional oxygen electrocatalyst
W3205620409,"COVID19 Disease Map, a computational knowledge repository of virus–host interaction mechanisms"
W3216064073,"Erratum To: COVID‐19 Disease Map, a computational knowledge repository of virus‐host interaction mechanisms"
W7153630721,Recent Advances in Rational Design of CO‑Tolerant Anode Electrocatalysts for Durable Direct Formic Acid Fuel Cells
W4321093473,Dynamic Light Scattering: A Powerful Tool for In Situ Nanoparticle Sizing
W2785060548,New tolerance factor to predict the stability of perovskite oxides and halides
W4385721218,Rapid mapping of alloy surface phase diagrams via Bayesian evolutionary multitasking
W4401741221,Study on the effects of configuration entropy to electrochemical properties of A2BO4-type cathode materials for SOFCs
W4404074769,Recent Progress on the Materials of Oxygen Ion-Conducting Solid Oxide Fuel Cells and Experimental Analysis of Biogas-Assisted Electrolysis over a LSC Anode
W4281651216,Photocatalytic Efficiency of Titanium Dioxide for Dyes and Heavy Metals Removal from Wastewater
W4317935301,A novel BN/TiO2/HNT nanocomposite for photocatalytic applications fabricated by electrospinning
W4385799104,Post‐Synthetic Modification of Zr‐based Metal‐Organic Frameworks with Imidazole: Variable Optical Behavior and Sensing
W4389309542,"Review of the recent advances on the fabrication, modification and application of electrospun TiO2 and ZnO nanofibers for the treatment of organic pollutants in wastewater"
W3057434389,The use of N^N ligands as an alternative strategy for the sol–gel synthesis of visible-light activated titanias
W4389037285,Adsorbents for the purification and recovery of biocompounds: An updated review
W4353091521,The Journey of 1000 Leagues towards the Decontamination of the Soil from Heavy Metals and the Impact on the Soil–Plant–Animal–Human Chain Begins with the First Step: Phytostabilization/Phytoextraction
W4414895333,The Evolution and Future Potential of Nanocatalysis: Metal-Organic Frameworks-derived
W7133511321,Photocatalytic MOF Membranes for Advanced Seawater Purification: From Material Design to Sustainable Water Treatment
W4293034559,Te-mediated electro-driven oxygen evolution reaction
W4405719634,Microwave‐Assisted Synthesis of Platinum‐free High‐Entropy Alloy Catalysts on Reduced Graphene Oxide Sheets for Enhanced Oxygen Reduction and Evolution Reactions
W2033238956,Pt-based nanoparticles on non-covalent functionalized carbon nanotubes as effective electrocatalysts for proton exchange membrane fuel cells
W2743251974,A genetically optimized kinetic model for ethanol electro-oxidation on Pt-based binary catalysts used in direct ethanol fuel cells
W2921453446,Pt/C and Pt/SnOx/C Catalysts for Ethanol Electrooxidation: Rotating Disk Electrode Study
W4386928776,High-entropy materials for electrochemical energy storage devices
W4367043646,Exsolved materials for CO2 reduction in high-temperature electrolysis cells
W2973192965,Advanced Materials for High‐Temperature Thermal Transport
W4386043892,Enhancing the Faradaic efficiency of solid oxide electrolysis cells: progress and perspective
W4319660640,"High-Entropy Alloy Catalysts toward Multi-Functionality: Synthesis, Application, and Material Discovery"
W1993594087,Performance measurements and modelling of the ORR on fuel cell electrocatalysts – the modified double trap model
W7115737393,Electrocatalytic advancements with trimetallic nanoparticles: design strategies and roadmap
W4404083216,Symmetry breaking enhances the catalytic and electrocatalytic performance of core/shell tetrametallic porous nanoparticles
W4391998842,General synthesis and atomic arrangement identification of ordered Bi–Pd intermetallics with tunable electrocatalytic CO2 reduction selectivity
W4387776718,Understanding the chemistry of graphene oxide on redox flow lithium‐ion batteries with a view to enhancing the battery's high‐density storage
W4392462478,The rebirth of urea oxidation reaction for power-to-X and beyond
W3048023655,Self-templated fabrication of hierarchical hollow manganese-cobalt phosphide yolk-shell spheres for enhanced oxygen evolution reaction
W3014277473,Determining Plasmonic Hot Electrons and Photothermal Effects during H<sub>2</sub> Evolution with TiN–Pt Nanohybrids
W4220760214,Hydrogen Storage in Complex Metal Hydrides NaBH4: Hydrolysis Reaction and Experimental Strategies
W3030793099,Wavelength-Dependent Solar N <sub>2</sub> Fixation into Ammonia and Nitrate in Pure Water
W3204535531,Surface lattice engineering for fine-tuned spatial configuration of nanocrystals
W4412935351,Electrochemical valorization of H2S in natural gas to sulfate under mild conditions
W4403533158,Highly stable and active catalyst in fuel cells through surface atomic ordering
W3200538574,Advances in half-Heusler alloys for thermoelectric power generation
W2558136211,Towards high efficiency nanowire solar cells
W2000717163,Halloysite Nanotubes Capturing Isotope Selective Atmospheric CO2
W2768049597,"Balancing activity, stability and conductivity of nanoporous core-shell iridium/iridium oxide oxygen evolution catalysts"
W4284704400,Electrochemical Reduction of CO2 With Good Efficiency on a Nanostructured Cu-Al Catalyst
W4212847925,Highly Efficient Hierarchical Porous Carbon Supported Pd-Based Catalysts for Additive-Free Dehydrogenation of Formic Acid
W2058247295,Tailoring nanostructured catalysts for electrochemical energy conversion systems
W2215198212,Formic acid oxidation at platinum-bismuth catalysts
W4214851211,Liquid Organic Hydrogen Carriers (LOHCs) as H‐Source for Bio‐Derived Fuels and Additives Production
W4383695679,A Facile Preparation of Sandwich-Structured Pd/Polypyrrole-Graphene/Pd Catalysts for Formic Acid Electro-Oxidation
W4282838394,2022 roadmap on low temperature electrochemical CO<sub>2</sub> reduction
W1991253327,Carbon paste electrodes in the new millennium
W2113755490,Carbon Mineralogy and Crystal Chemistry
W4327640203,Nanostructuring of Multi-Principal Element Alloys by Severe Plastic Deformation: from Fundamentals to an Improved Functionality
W3033172120,Applications of Artificial Neural Networks in Greenhouse Technology and Overview for Smart Agriculture Development
W4387140887,Machine learning in marine ecology: an overview of techniques and applications
W3005150995,"Recent Progress in Biochar-Based Photocatalysts for Wastewater Treatment: Synthesis, Mechanisms, and Applications"
W4288451376,"An Experimental Study on Kinetics-Controlled Ca-Carbonate Aqueous Reduction into CH4 (1 and 2 GPa, 550°C): Implications for C Mobility in Subduction Zones"
W2201513017,"Fe-Porphyrin-Based Metal–Organic Framework Films as High-Surface Concentration, Heterogeneous Catalysts for Electrochemical Reduction of CO<sub>2</sub>"
W2968917598,CO2 electrochemical catalytic reduction with a highly active cobalt phthalocyanine
W2798038136,Active sites of copper-complex catalytic materials for electrochemical carbon dioxide reduction
W2805361685,Impact of Surface Area in Evaluation of Catalyst Activity
W2587087476,"Air Breathing Cathodes for Microbial Fuel Cell using Mn-, Fe-, Co- and Ni-containing Platinum Group Metal-free Catalysts"
W4400422748,Atomic-scale identification of active sites of oxygen reduction nanocatalysts
W4393871266,Research Advances of Non-Noble Metal Catalysts for Oxygen Evolution Reaction in Acid
W4409849332,Ordering Degree Regulation of Pt&lt;sub&gt;2&lt;/sub&gt;NiCo Intermetallics for Efficient Oxygen Reduction Reaction
W4404230400,The role of surface substitution in the atomic disorder-to-order phase transition in multi-component core–shell structures
W3119375998,Biomass-based materials for green lithium secondary batteries
W4402200156,The Dependence of NiMo/Cu Catalyst Composition on Its Catalytic Activity in Sodium Borohydride Hydrolysis Reactions
W4387311446,"An enhanced photo(electro)catalytic CO2 reduction onto advanced BiOX (X = Cl, Br, I) semiconductors and the BiOI–PdCu composite"
W4404568078,A Carbon-Particle-Supported Palladium-Based Cobalt Composite Electrocatalyst for Ethanol Oxidation Reaction (EOR)
W4385145061,Constructing a CrCoNi medium entropy alloy coordinated Pt ultrathin film as durable electrocatalysts for methanol oxidation reaction
W2460731129,Computational electrochemistry of doped graphene as electrocatalytic material in fuel cells
W3021500727,"Designing Efficient Dual-Metal Single-Atom Electrocatalyst TMZnN<sub>6</sub> (TM = Mn, Fe, Co, Ni, Cu, Zn) for Oxygen Reduction Reaction"
W4287877623,A Survey of Catalytic Materials for Ammonia Electrooxidation to Nitrite and Nitrate
W4392807699,Continuous Production of Ethylene and Hydrogen Peroxide from Paired Electrochemical Carbon Dioxide Reduction and Water Oxidation
W3006199335,A facile chemical synthesis of CuxNi(1−x)Fe2O4 nanoparticles as a nonprecious ferrite material for electrocatalytic oxidation of acetaldehyde
W4308323123,Autocatalytic reduction-assisted synthesis of segmented porous PtTe nanochains for enhancing methanol oxidation reaction
W2098163852,Modeling and Simulation of the Degradation of Perfluorinated Ion-Exchange Membranes in PEM Fuel Cells
W2026617778,"Recent progress on synthesis, multi-scale structure, and properties of Y–Si–O oxides"
W4410186234,Simulation and experimentation of iron-doped liquid metal-based gallium oxide photocatalysts for environmental applications harnessing solar energy
W4367300582,Progress in thermal energy storage technologies for achieving carbon neutrality
W4224134871,Prediction of Concrete Compressive Strength Using a Back-Propagation Neural Network Optimized by a Genetic Algorithm and Response Surface Analysis Considering the Appearance of Aggregates and Curing Conditions
W2784791602,Anode Catalysts for the Direct Ethanol Fuel Cell
W7128293080,"Nanoarchitectonics of Two-Dimensional Materials for Photocatalysis: Design Strategies, Mechanistic Insights, and Application Pathways"
W4386304401,Revealing the role of interfacial water and key intermediates at ruthenium surfaces in the alkaline hydrogen evolution reaction
W2991219299,Synthesis of Au@Pt Core—Shell Nanoparticles as Efficient Electrocatalyst for Methanol Electro-Oxidation
W2754261674,Alkaline anion exchange membrane fuel cells for cogeneration of electricity and valuable chemicals
W4388931436,Stabilizing non-iridium active sites by non-stoichiometric oxide for acidic water oxidation at high current density
W4395075472,Toward understanding CO oxidation on high-entropy alloy electrocatalysts
W2342870720,Anode catalyst layer engineering for the direct formic acid fuel cell
W2292537740,Colloidal electrodesposition of Pt-Ru and Pd nanostructires on three-dimensional substrates : application for direct methanol and direct formic acid fuel cell anodes
W2886642408,Nanovoid Incorporated Ir<sub><i>x</i></sub>Cu Metallic Aerogels for Oxygen Evolution Reaction Catalysis
W4404757939,Pd hydride metallene aerogels with lattice hydrogen participation for efficient hydrogen evolution reaction
W4390176288,Improvement of the Electrocatalytic Properties for the Methanol Oxidation Reaction (MOR) of the CoPt Alloy
W4367020648,Te-induced fabrication of Pt<sub>3</sub>PdTe<sub>0.2</sub> alloy nanocages by the self-diffusion of Pd atoms with unique MOR electrocatalytic performance
W4411841272,Zeolitic Imidazolate Framework‐Derived Ru/RuO <sub>2</sub> –Co <sub>3</sub> O <sub>4</sub> Catalyst for Methanol Oxidation Reaction in Alkaline Media
W7126188472,Enhanced electrocatalytic methanol oxidation to formate on iron-substituted nickel oxide
W7150732706,Ultralow-Pt Loading Strategies for Electrocatalytic Methanol Oxidation: Challenges and Opportunities
W7154411908,Electrocatalytic performance of NiCo2O4 and its composite with MnCo2O4 towards OER and MOR in alkaline medium
W4387800983,Optimal Coatings of Co<sub>3</sub>O<sub>4</sub> Anodes for Acidic Water Electrooxidation
W3196821050,Anchoring of 10-phenylphenothiazine to mesoporous silica materials: A water compatible organic photocatalyst for the degradation of pollutants
W4405852435,Stabilizing Polyoxometalate for Enhanced OER Performance Using a Porous Manganese Oxide Support
W4389373744,Investigation of Graphene Oxide/Mesoporous Silica Supports for Enhanced Electrochemical Stability of Enzymatic Electrodes
W4293431237,Regeneration and reconstruction of metal-organic frameworks: Opportunities for industrial usage
W2985962068,3D thermo-electro-chemo-mechanical coupled modeling of solid oxide fuel cell with double-sided cathodes
W1529027902,"Intercalated nanosized MO2 (M: Sn, Ce) layers between CNTs and Pt or PtSn nanoparticles catalysts"
W4410940113,"Detection and Quantification of Over‐Humidification in Polymer Electrolyte Fuel Cells: Insights into Simulation, Imaging, and Sensors"
W4394934324,Exploring the High-Entropy Oxide Composition Space: Insights through Comparing Experimental with Theoretical Models for the Oxygen Evolution Reaction
W3186089694,"Promising Methods for Corrosion Protection of Magnesium Alloys in the Case of Mg-Al, Mg-Mn-Ce and Mg-Zn-Zr: A Recent Progress Review"
W4206379970,Global hydrogen development - A technological and geopolitical overview
W2906714714,"Efficient Bifunctional Polyalcohol Oxidation and Oxygen Reduction Electrocatalysts Enabled by Ultrathin PtPdM (M = Ni, Fe, Co) Nanosheets"
W2058501819,Development of nano-electrocatalysts based on carbon nitride supports for the ORR processes in PEM fuel cells
W4309825800,"Synthesis of <i>L</i>1<sub>0</sub>‐Iron Triad (Fe, Co, Ni)/Pt Intermetallic Electrocatalysts via a Phosphide‐Induced Structural Phase Transition"
W2154919130,"Recent Advances in Anhydrous Solvents for CO2 Capture: Ionic Liquids, Switchable Solvents, and Nanoparticle Organic Hybrid Materials"
W3085327122,Metal (boro-) hydrides for high energy density storage and relevant emerging technologies
W4304694450,Improving the HER Activity and Stability of Pt Nanoparticles by Titanium Oxynitride Support
W2982141126,Novel Two-Dimensional Carbon–Chromium Nitride-Based Composite as an Electrocatalyst for Oxygen Reduction Reaction
W4390347341,"Hydrogen-Based Energy Systems: Current Technology Development Status, Opportunities and Challenges"
W4411393688,Influence of microstructural characteristics on the corrosion response of Al–Sn–Zn alloys in dilute NaCl solution
W4220749738,All‐day wearable health monitoring system
W4389749785,Basic comprehension and recent trends in photoelectrocatalytic systems
W4200066283,Accelerating Battery Characterization Using Neutron and Synchrotron Techniques: Toward a Multi‐Modal and Multi‐Scale Standardized Experimental Workflow
W4389307215,Electrochemical Detection of Hormones Using Nanostructured Electrodes
W4367679153,Multi‐Dimensional Characterization of Battery Materials
W4390579928,Dimensionally Stable Anion Exchange Membranes Based on Macromolecular-Cross-Linked Poly(arylene piperidinium) for Water Electrolysis
W4396612751,Transforming Waste into Wealth: Advanced Carbon-Based Electrodes Derived from Refinery and Coal By-Products for Next-Generation Energy Storage
W4392775085,Nanotechnology’s frontier in combatting infectious and inflammatory diseases: prevention and treatment
W4409867539,Highly Active and Durable NiMoMn Hydrogen Evolution Catalysts for Proton‐Exchange Membrane Water Electrolysis
W4416552101,A review on nano-structured electrodes for high-performance supercapacitors: panoramic insights across dimensional spectra
W2898062435,CO oxidation by Pd supported on CeO2(100) and CeO2(111) facets
W3034197579,Covalency competition dominates the water oxidation structure–activity relationship on spinel oxides
W3020883793,Promoting H2O2 production via 2-electron oxygen reduction by coordinating partially oxidized Pd with defect carbon
W2924647446,Tuning Pt-CeO2 interactions by high-temperature vapor-phase synthesis for improved reducibility of lattice oxygen
W4311932865,Phase diagrams guide synthesis of highly ordered intermetallic electrocatalysts: separating alloying and ordering stages
W3009497436,Metal‐organic framework‐derived Fe/Cu‐substituted Co nanoparticles embedded in CNTs‐grafted carbon polyhedron for Zn‐air batteries
W3002366165,Pt-O bond as an active site superior to Pt0 in hydrogen evolution reaction
W2806920320,Development of Highly Active Bifunctional Electrocatalyst Using Co3O4 on Carbon Nanotubes for Oxygen Reduction and Oxygen Evolution
W4396999956,Monosymmetric Fe-N4 sites enabling durable proton exchange membrane fuel cell cathode by chemical vapor modification
W3104786488,Fe atoms anchored on defective nitrogen doped hollow carbon spheres as efficient electrocatalysts for oxygen reduction reaction
W4362638508,Engineering d-band center of FeN4 moieties for efficient oxygen reduction reaction electrocatalysts
W2064781391,Durability Enhancement of Intermetallics Electrocatalysts via N-anchor Effect for Fuel Cells
W2995045895,A Triphasic Bifunctional Oxygen Electrocatalyst with Tunable and Synergetic Interfacial Structure for Rechargeable Zn‐Air Batteries
W4411104258,Relay‐Enhanced Electron Transfer in Triple‐Layer Ru@Ir@Pt Core–Shell Nanoparticles for the Ammonia Oxidation Reaction
W4409358319,"Stable Ni(II) sites in Prussian blue analogue for selective, ampere-level ethylene glycol electrooxidation"
W4385803627,Carbon-Neutralized Direct Methanol Fuel Cell Using Bifunctional (Methanol Oxidation/CO2 Reduction) Electrodes
W4205288597,Bio‐Based Graphene Sheet/Copolymer Composite as Supporting Material for Nanocatalysts towards Electrochemical Studies and Direct Alkaline Alcohol Fuel Cells
W4295250323,In situ grown oxygen-vacancy-rich copper oxide nanosheets on a copper foam electrode afford the selective oxidation of alcohols to value-added chemicals
W4366778089,Progress of ammonia electro-oxidation catalysts for direct ammonia alkaline fuel cells
W3193920302,Ammonia-fed reversible protonic ceramic fuel cells with Ru-based catalyst
W4377293312,Titania nanoparticles for photocatalytic degradation of ethanol under simulated solar light
W4404128429,Recent advances in porous multimetallic alloy-based anodes for rechargeable alkali metal-ion batteries
W2901105929,Engineering and understanding of synergistic effects in the interfaces of rGO-CNTs/PtPd nanocomposite revealed fast electro-oxidation of methanol
W2008107298,Carbon-Supported PtRuMo Electrocatalysts for Direct Alcohol Fuel Cells
W4388346855,Recent progress of antipoisoning catalytic materials for high temperature proton exchange membrane fuel cells doped with phosphoric acid
W4387567007,High-performance energy storage hybrid supercapacitor device based on NiCoS@CNT@graphene composite electrode material
W2785919421,g-C3N4-Based Nanomaterials for Visible Light-Driven Photocatalysis
W4405022664,Tackling activity-stability paradox of reconstructed NiIrOx electrocatalysts by bridged W-O moiety
W4206622750,A Robust PtNi Nanoframe/N‐Doped Graphene Aerogel Electrocatalyst with Both High Activity and Stability
W4390012901,3D microprinting of inorganic porous materials by chemical linking-induced solidification of nanocrystals
W4409966416,Locally Topological Disorder of Ag Sites in Medium‐Entropy Alloys for Methanol Electrocatalytic Oxidation
W3021734391,Recent Progress to Understand and Improve Zeolite Stability in the Aqueous Medium
W4299285348,Adsorbate chemical environment-based machine learning framework for heterogeneous catalysis
W2734360736,Perspective: Outstanding theoretical questions in polymer-nanoparticle hybrids
W4226033706,General synthesis of ultrafine metal oxide/reduced graphene oxide nanocomposites for ultrahigh-flux nanofiltration membrane
W1969927982,Collective fluorescence switching of counterion-assembled dyes in polymer nanoparticles
W3115604570,The Effect of Iron Impurities on Transition Metal Catalysts for the Oxygen Evolution Reaction in Alkaline Environment: Activity Mediators or Active Sites?
W4309637673,Anodized AlCoCrFeNi high-entropy alloy for alkaline water electrolysis with ultra-high performance
W2126661658,"Silver nanoparticles: mechanism of antimicrobial action, synthesis, medical applications, and toxicity effects"
W2079341087,Environmental Geochemistry of Cerium: Applications and Toxicology of Cerium Oxide Nanoparticles
W4312083966,Pt-Bi on carbon aerogels as efficient electrocatalysts for ethanol oxidation reaction in alkaline medium
W3027009873,In-situ structure and catalytic mechanism of NiFe and CoFe layered double hydroxides during oxygen evolution
W2782909986,Engineering Ru@Pt Core-Shell Catalysts for Enhanced Electrochemical Oxygen Reduction Mass Activity and Stability
W4281608286,"Nitrogen‐Rich Carbonaceous Materials for Advanced Oxygen Electrocatalysis: Synthesis, Characterization, and Activity of Nitrogen Sites"
W4315647817,A Petal-like Structured NiCuOOH-NF Electrode by a Sonochemical Combined with the Electrochemical Method for Ammonia Oxidation Reaction
W2799865905,Calixarene-Based {Ni<sub>18</sub>} Coordination Wheel: Highly Efficient Electrocatalyst for the Glucose Oxidation and Template for the Homogenous Cluster Fabrication
W4405193957,Thermodynamic Analysis of Size-Dependent Surface Energy in Pd Nanoparticles for Enhanced Alkaline Ethanol Electro-Oxidation
W3211251620,"Engineered nanomaterials in microbial fuel cells – Recent developments, sustainability aspects, and future outlook"
W3026283493,Synthesis and Evaluation of PtNi Electrocatalysts for CO and Methanol Oxidation in Low Temperature Fuel Cells
W1977929746,Advanced zinc-air batteries based on high-performance hybrid electrocatalysts
W2949276606,Low-temperature solid-oxide fuel cells
W3017195183,Self-sustainable protonic ceramic electrochemical cells using a triple conducting electrode for hydrogen and power production
W3153384396,Graphene Oxide-based Nanomaterials for Uranium Adsorptive Uptake
W2057324737,"Oxygen reduction activity of binary PtMn/C, ternary PtMnX/C (X = Fe, Co, Ni, Cu, Mo and, Sn) and quaternary PtMnCuX/C (X = Fe, Co, Ni, and Sn) and PtMnMoX/C (X = Fe, Co, Ni, Cu and Sn) alloy catalysts"
W3110937463,Oxygen evolution reaction over catalytic single-site Co in a well-defined brookite TiO2 nanorod surface
W2778567640,Extraction of nickel from NiFe-LDH into Ni<sub>2</sub>P@NiFe hydroxide as a bifunctional electrocatalyst for efficient overall water splitting
W4393386417,Defect-induced triple synergistic modulation in copper for superior electrochemical ammonia production across broad nitrate concentrations
W4308581676,Green Hydrogen Production Technologies from Ammonia Cracking
W4321452689,Functional two-dimensional high-entropy materials
W3129631547,Electro-Oxidation of Ammonia at Novel Ag2O−PrO2/γ-Al2O3 Catalysts
W4318301866,Applications of MXene‐Based Single‐Atom Catalysts
W4281678213,Automatic Featurization Aided Data-Driven Method for Estimating the Presence of Intermetallic Phase in Multi-Principal Element Alloys
W4412419507,Metal multi-material additive manufacturing: Overcoming barriers to implementation
W3048121925,Discrete element modeling of the machining processes of brittle materials: recent development and future prospective
W4405441175,Bimetallic CuNi Nanoparticle Formation: Solution Combustion Synthesis and Molecular Dynamic Approaches
W4310039785,Metallic Materials for Hydrogen Storage—A Brief Overview
W4320717022,Reshaping the material research paradigm of electrochemical energy storage and conversion by machine learning
W3129115975,Machine learning on neutron and x-ray scattering and spectroscopies
W2199783880,Cloud-Based Automated Design and Additive Manufacturing: A Usage Data-Enabled Paradigm Shift
W3171577284,Accelerated Atomistic Modeling of Solid-State Battery Materials With Machine Learning
W2091579694,Electrochemical and in situ ATR-FTIR studies of ethanol electro-oxidation in alkaline medium using PtRh/C electrocatalysts
W3015609522,Realising the activity benefits of Pt preferential (111) surfaces for ethanol oxidation in a nanowire electrocatalyst
W1999373376,Nickel-cobalt bimetallic anode catalysts for direct urea fuel cell
W4380485162,Exsolved Nanoparticles Decorated Double Perovskites as High-Performance Anodes for Direct-Ammonia Solid Oxide Fuel Cells
W4387952663,Directional electronic tuning of Ni nanoparticles by interfacial oxygen bridging of support for catalyzing alkaline hydrogen oxidation
W4402892221,Alternative Strategy for Development of Dielectric Calcium Copper Titanate-Based Electrolytes for Low-Temperature Solid Oxide Fuel Cells
W4229072521,Rapid preparation of carbon‐supported ruthenium nanoparticles by magnetic induction heating for efficient hydrogen evolution reaction in both acidic and alkaline media
W4318824113,Low-temperature heat transfer mediums for cryogenic applications
W3184071379,Experimental investigation on the application of carbon dioxide adsorption for a shale reservoir
W2921405520,Iron Single Atoms on Graphene as Nonprecious Metal Catalysts for High‐Temperature Polymer Electrolyte Membrane Fuel Cells
W4224442630,"Single Cu atom dispersed on S,N-codoped nanocarbon derived from shrimp shells for highly-efficient oxygen reduction reaction"
W2155068562,Recent Progress in Metal Borohydrides for Hydrogen Storage
W4226178839,Selective catalytic oxidation of ammonia to nitric oxide via chemical looping
W2784681531,General Techno-Economic Analysis of CO<sub>2</sub> Electrolysis Systems
W3132684310,CO<sub>2</sub>valorisation towards alcohols by Cu-based electrocatalysts: challenges and perspectives
W2564092444,Pt-Bi decorated nanoporous gold for high performance direct glucose fuel cell
W4406785596,Steering the Absorption Configuration of Intermediates over Pd-Based Electrocatalysts toward Efficient and Stable CO<sub>2</sub> Reduction
W2805401872,Machine learning meets volcano plots: computational discovery of cross-coupling catalysts
W4399809100,Revolutionizing electrochemical CO<sub>2</sub> reduction to deeply reduced products on non-Cu-based electrocatalysts
W2948844704,Dual-Site Cascade Oxygen Reduction Mechanism on SnO<sub><i>x</i></sub>/Pt–Cu–Ni for Promoting Reaction Kinetics
W2131797226,The atomistic origin of the extraordinary oxygen reduction activity of Pt<sub>3</sub>Ni<sub>7</sub>fuel cell catalysts
W3048654332,"Surface Segregation in Solid Oxide Cell Oxygen Electrodes: Phenomena, Mitigation Strategies and Electrochemical Properties"
W4392500151,Advanced Electrode Structures for Proton Exchange Membrane Fuel Cells: Current Status and Path Forward
W4205332416,Perovskite-Based Nanocomposite Electrocatalysts: An Alternative to Platinum ORR Catalyst in Microbial Fuel Cell Cathodes
W4283829455,Novel Trends in Proton Exchange Membrane Fuel Cells
W3097035160,Flexible Solid‐State Direct Ethanol Fuel Cell Catalyzed by Nanoporous High‐Entropy Al‐Pd‐Ni‐Cu‐Mo Anode and Spinel (AlMnCo)<sub>3</sub>O<sub>4</sub> Cathode
W2068057245,"Fabrication, Microstructure, and Properties of Nanoporous Pd, Ni, and Their Alloys by Dealloying"
W4311519545,Promoting the Electrocatalytic Ethanol Oxidation Activity of Pt by Alloying with Cu
W4403202030,Liquid Metal Electrocatalyst with Ultralow Pt Loading for Ethanol Oxidation
W2001783225,Influence of metallic oxides on ethanol oxidation
W3007834108,Ternary Pt/Re/SnO2/C catalyst for EOR: Electrocatalytic activity and durability enhancement
W7162661250,PtPdRuCu medium-entropy alloy aerogels for efficient ethanol electro-oxidation in alkaline media
W2052677220,Electrocatalyst Design for an Elevated Temperature Proton Exchange Membrane Direct Ethanol Fuel Cell
W3113458729,Synthesis of free-standing ternary Rh–Pt–SnO<sub>2</sub>-carbon nanotube nanostructures as a highly active and robust catalyst for ethanol oxidation
W4392978357,Synergistic Effect of Trimetallic PdCuIn Nanoparticles in Ethanol and Formate Oxidation Reaction for Remarkable Catalytic Performance
W2763792383,Ion Beam Formation of Electrocatalysts for Direct Methanol and Ethanol Fuel Cells on the Basis of Carbon Catalyst Supports
W4392655049,The Effect of SnO&lt;sub&gt;2&lt;/sub&gt; and Rh on Pt Nanowire Catalysts for Ethanol Oxidation
W4399921773,Zinc-induced polycrystalline transformation of high-entropy fluorides and derived regulatory mechanisms for bifunctional oxygen electrocatalysis
W3081041672,Surface oxygenation of multicomponent nanoparticles toward active and stable oxidation catalysts
W2796031183,Ultrathin bismuth nanosheets from in situ topotactic transformation for selective electrocatalytic CO2 reduction to formate
W2898248658,Effect of support oxygen storage capacity on the catalytic performance of Rh nanoparticles for CO2 reforming of methane
W4399259521,High-Entropy Oxides: A New Frontier in Photocatalytic CO<sub>2</sub> Hydrogenation
W4210906847,Complex Nanomaterials in Catalysis for Chemically Significant Applications: From Synthesis and Hydrocarbon Processing to Renewable Energy Applications
W3084278585,Low-temperature carbon-based electrodes in perovskite solar cells
W3000359119,Enhancing the partial oxidation of gasoline with Mo-doped Ni catalysts for SOFC applications: An integrated experimental and DFT study
W4200291926,Mechanistic Origins of the pH Dependency in Au-Catalyzed Glycerol Electro-oxidation: Insight from First-Principles Calculations
W2542984143,In situ electrochemical quantification of active sites in Fe–N/C non-precious metal catalysts
W2125928439,Electrochemical Synthesis of Ammonia in Solid Electrolyte Cells
W1969643122,An experimental and detailed chemical kinetic modeling study of hydrogen and syngas mixture oxidation at elevated pressures
W2096015659,"Thermoelectric Materials, Phenomena, and Applications: A Bird's Eye View"
W2989910310,Optimizing the architecture of lung-inspired fuel cells
W2903580916,"Carbon supported PdM (M = Fe, Co) electrocatalysts for formic acid oxidation. Influence of the Fe and Co precursors"
W4408240664,"Low-platinum, self-supported hexa-high-entropy-alloy anode for high-performance direct glycerol fuel cells"
W4298007565,High-entropy alloy anode for direct internal steam reforming of methane in SOFC
W2041717943,Multimetallic Au/FePt<sub>3</sub> Nanoparticles as Highly Durable Electrocatalyst
W3042354116,Eliminating dissolution of platinum-based electrocatalysts at the atomic scale
W2903628184,Updating Pt-Based Electrocatalysts for Practical Fuel Cells
W2801097516,"Cold physics and chemistry: Collisions, ionization and reactions inside helium nanodroplets close to zero K"
W4416789117,High-Entropy Alloys for Electrocatalytic Water Oxidation: Recent Advances on Mechanism and Design
W4409048836,Highly Distorted High-Entropy Alloy Aerogels for High-Efficiency Hydrogen Oxidation Reaction
W4408842111,Porous organic material-based atomically dispersed metal electrocatalysts
W2564101848,Single Crystalline Ultrathin Nickel–Cobalt Alloy Nanosheets Array for Direct Hydrazine Fuel Cells
W3193316627,Modelling and simulation of catalytic ammonia decomposition over Ni-Ru deposited on 3D-printed CeO2
W3179945158,Bimetallic Ni–Ru and Ni–Re Catalysts for Dry Reforming of Methane: Understanding the Synergies of the Selected Promoters
W1973484368,Ni-Based Catalysts for Low Temperature Methane Steam Reforming: Recent Results on Ni-Au and Comparison with Other Bi-Metallic Systems
W2886864778,Subsurface catalysis-mediated selectivity of dehydrogenation reaction
W1974650937,Recent Developments in the Partial Oxidation of Methane to Syngas
